Company_ID_Number,Company_City,"City_Zip
",Job_Title,Job_Link,Job_Type,Company_Rating,Job_Degree,Company_Name,Company_Industry,Job_Salary,Job_Skills,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s14,s15
Job92,New York City,21401,AI Scientist,https://www.indeed.com/rc/clk?jk=70bb05126da775ac&fccid=b8acc26118799f48&vjs=3,artificial_intelligence,4.1,Associates Degree,Johns Hopkins,Software Development,80000-99999,Data Mining,Machine Learning,R,Java,Natural Language Processing,Python,,,,,,,,
Job93,Detroit,19019,AI Scientist,https://www.indeed.com/rc/clk?jk=766a1944d8e9b392&fccid=2e241d2619795229&vjs=3,artificial_intelligence,4.3,Associates Degree,Shippensburg University,Education and Schools,80000-99999,Statistical Software,Data Analysis,R,SAS,Tableau,,,,,,,,,
Job94,Philadelphia,43004,Sr Medical Economics AI Scientist,https://www.indeed.com/rc/clk?jk=686b624cdd7c4b69&fccid=2786c23b6238da7d&vjs=3,artificial_intelligence,3.7,Bachelors Degree,CareSource,Software Development,80000-99999,Microsoft Powerpoint,R,SAS,Microsoft Office,Excel,SQL,Managed Care,,,,,,,
Job96,Orlando,63101,AI Scientist II- Clayton (Full Time),https://www.indeed.com/rc/clk?jk=13360b1ffe64d1e4&fccid=46b956db9d9df555&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,Commerce Bank,Banks and Financial Services,80000-99999,Statistical Software,Business Intelligence,Data Mining,Analysis Skills,Data Analysis,SAS,Business Analysis,SQL,,,,,,
Job97,Richmond,94115,AI Scientist - Generalist,https://www.indeed.com/rc/clk?jk=9e564cbc4d92a5ca&fccid=46b1aa6b464bae94&vjs=3,artificial_intelligence,4,Associates Degree,Beyond Limits,Software Development,80000-99999,Java,MATLAB,Data Science,Python,,,,,,,,,,
Job98,Annapolis,55111,AI Scientist,https://www.indeed.com/rc/clk?jk=3169d2810588e78c&fccid=868d1d042b6cf33d&vjs=3,artificial_intelligence,3.4,Masters Degree,Prime Therapeutics,Software Development,80000-99999,Statistical Software,R,SAS,SQL,SPSS,Python,,,,,,,,
Job99,Philadelphia,80014,AI Scientist I (664803),https://www.indeed.com/rc/clk?jk=bdcf308db5d48770&fccid=82c5e27e77990fa2&vjs=3,artificial_intelligence,3.9,Bachelors Degree,Ball Corporation,Software Development,80000-99999,R,Statisical Analysis,SAS,Minitab,SPSS,Python,,,,,,,,
Job102,Columbus,68007,AI Scientist,https://www.indeed.com/rc/clk?jk=9b4f2d5ef628def9&fccid=b2b9c1092824ddba&vjs=3,artificial_intelligence,3.3,Bachelors Degree,West Corporation,Telecommunications,80000-99999,Pig,Machine Learning,R,Perl,Sentiment Analytics,SQL,MySQL,SPSS,PostgreSQL,AI,Data Mining,Weka,Oracle,SAS
Job103,Denver,75001,Enterprise AI Scientist,https://www.indeed.com/rc/clk?jk=940b69ab98429adf&fccid=2e8d122bc3bdde9f&vjs=3,artificial_intelligence,3.9,Bachelors Degree,Parkland Health & Hospital System,Health Care,80000-99999,Statistical Software,Microsoft Powerpoint,R,SAS,STATA,Microsoft Word,SPSS,,,,,,,
Job104,St. Louis,30301,Consumer Banking AI Scientist,https://www.indeed.com/rc/clk?jk=0619fe51bc1c782a&fccid=131f8387a45b81d9&vjs=3,artificial_intelligence,3.6,Associates Degree,SunTrust,Banks and Financial Services,80000-99999,SAS,Excel,SQL,Microsoft Access,,,,,,,,,,
Job105,San Francisco,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=6a079facd67a55bc&fccid=9e215d88a6b33622&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,Deloitte,Consulting and Business Services,80000-99999,Quantitative Analysis,Visual Basic,R,Oracle,C/C++,Excel,SQL,Tableau,ArcGIS,Troubleshooting,QlikView,Python,GIS,
Job106,Minneapolis,94115,Senior Associate AI Scientist,https://www.indeed.com/rc/clk?jk=45c70b7e8a3df58f&fccid=ec34037a9c92d805&vjs=3,artificial_intelligence,4.1,Masters Degree,Amgen,Health Care,80000-99999,AI,Machine Learning,R,SQL,Data Analysis,Python,,,,,,,,
Job107,Denver,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=a23013b9144df7b0&fccid=047b62455c008da3&vjs=3,artificial_intelligence,3,PHD/Doctorate Degree,K12,Software Development,80000-99999,Hive,Data Mining,Ruby,Machine Learning,Hadoop,R,Statisical Analysis,C/C++,Java,Spark,MATLAB,Python,PHP,
Job108,San Deigo,02101,AI Scientist - Cancer Dependency Map,https://www.indeed.com/rc/clk?jk=781398eb5f6d5661&fccid=b8295c348463e6f3&vjs=3,artificial_intelligence,4.1,Bachelors Degree,Broad Institute,Software Development,80000-99999,Machine Learning,R,MATLAB,,,,,,,,,,,
Job109,Orlando,94115,AI Scientist for Autonomous Systems,https://www.indeed.com/rc/clk?jk=998e31f347fa7914&fccid=f1374be6a45f4b8a&vjs=3,artificial_intelligence,4.1,Masters Degree,Intel,Computers and Electronics,80000-99999,TensorFlow,Machine Learning,R,MATLAB,Data Science,Python,C/C++,,,,,,,
Job110,Omaha,29401,New Account Fraud AI Scientist,https://www.indeed.com/rc/clk?jk=b0d319bd69605f27&fccid=759af91e89b79cf5&vjs=3,artificial_intelligence,3.7,PHD/Doctorate Degree,BB&T,Banks and Financial Services,80000-99999,Data Mining,Microsoft SQL Server,Machine Learning,R,SAS,SQL,Tableau,ACH,Six Sigma,Python,DB2,,,
Job111,Dallas,80014,Analytics AI Scientist,https://www.indeed.com/rc/clk?jk=1cc3a99602f1fc4f&fccid=832c5efd7d5c2d6e&vjs=3,artificial_intelligence,3.9,Associates Degree,UCHealth,Health Care,80000-99999,TensorFlow,Hive,Machine Learning,R,Azure,Google Cloud Platform,Statisical Analysis,C/C++,SQL,MySQL,S3,JavaScript,Data Mining,Hadoop
Job112,Atlanta,53558,AI Scientist,https://www.indeed.com/rc/clk?jk=3e271c2aed59d958&fccid=2c4b4bbb6840a346&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,Foxconn,Industrial Manufacturing,80000-99999,Machine Learning,C/C++,SQL,Troubleshooting,NoSQL,Python,,,,,,,,
Job113,Richmond,21401,AI Scientist,https://www.indeed.com/rc/clk?jk=416dd99461b6db6d&fccid=b8acc26118799f48&vjs=3,artificial_intelligence,4.1,PHD/Doctorate Degree,Johns Hopkins,Software Development,80000-99999,Data Mining,Machine Learning,R,Statisical Analysis,Java,Natural Language Processing,MATLAB,Python,,,,,,
Job114,San Francisco,94115,Statistician (AI Scientist),https://www.indeed.com/rc/clk?jk=2e26de0dff3b0af9&fccid=eb24c57e72a85c13&vjs=3,artificial_intelligence,3.9,Associates Degree,Department of Veterans Affairs,Health Care,80000-99999,Linux,System Design,Survival Analysis,Machine Learning,R,SQL,Java,MATLAB,Python,,,,,
Job115,Richmond,90001,AI Scientist Information Manager,https://www.indeed.com/rc/clk?jk=e9a9347e9e693efb&fccid=f1557471a26b6171&vjs=3,artificial_intelligence,4.3,Masters Degree,New Mexico State University,Education and Schools,80000-99999,Database Administration,Microsoft SQL Server,R,PostgreSQL,MATLAB,OOP,PHP,Drupal,Software Testing,SAS,Microsoft Office,Content Management Systems,ArcGIS,Troubleshooting
Job116,Boston,30301,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=c1cf939ccd05bf3e&fccid=7cb8926c790321ab&vjs=3,artificial_intelligence,3.2,PHD/Doctorate Degree,Catalina Marketing,Consulting and Business Services,80000-99999,TensorFlow,Linux,Machine Learning,C/C++,Python,Jira,,,,,,,,
Job117,San Francisco,30301,Consumer Banking AI Scientist,https://www.indeed.com/rc/clk?jk=d189ec3f7d7d6583&fccid=131f8387a45b81d9&vjs=3,artificial_intelligence,3.6,Masters Degree,SunTrust,Banks and Financial Services,80000-99999,Data Mining,SAS,Excel,SQL,Microsoft Access,,,,,,,,,
Job118,Charleston,75001,AI Scientist I - Agent Based Modeler (Java/Python),https://www.indeed.com/rc/clk?jk=551178f123e1e160&fccid=3a1edc2d763c4288&vjs=3,artificial_intelligence,4,Associates Degree,USAA,Insurance,80000-99999,Java,Machine Learning,Python,,,,,,,,,,,
Job119,Denver,32808,AI Scientist,https://www.indeed.com/rc/clk?jk=6bf8a32309bdef04&fccid=18b6c9d5c740e622&vjs=3,artificial_intelligence,3.5,Bachelors Degree,WellCare,Health Care,80000-99999,TensorFlow,Microsoft Project,Data Mining,Machine Learning,Hadoop,R,Scala,SAS,SQL,Excel,Tableau,Big Data,Natural Language Processing,Spark
Job120,Madison,85001,AI Scientist,https://www.indeed.com/rc/clk?jk=b0fee7fba2b40fbf&fccid=f54837e1fe3c9a9b&vjs=3,artificial_intelligence,3.8,Associates Degree,Banner Health,Health Care,80000-99999,Data Mining,Project Management,R,SAS,SQL,Teradata,Tableau,Python,,,,,,
Job122,Annapolis,85001,AI Scientist,https://www.indeed.com/rc/clk?jk=f6f8a94a20ab97c3&fccid=48337f40cc18bca7&vjs=3,artificial_intelligence,3.7,Bachelors Degree,Cyient,Consulting and Business Services,80000-99999,Machine Learning,SPSS,R,SAS,Python,Tableau,,,,,,,,
Job123,San Francisco,43004,AI Scientist,https://www.indeed.com/rc/clk?jk=951343129541165a&fccid=9d83b799a20643e5&vjs=3,artificial_intelligence,3.8,Associates Degree,Swagelok,Industrial Manufacturing,80000-99999,Project Management,R,SAP,SAS,SQL,Tableau,SPSS,QlikView,MATLAB,,,,,
Job124,Los Angeles,80014,IRES - AI Scientist (AS0003XO),https://www.indeed.com/rc/clk?jk=644e610aebe86f45&fccid=31527ac80e94b412&vjs=3,artificial_intelligence,4.1,Masters Degree,MEI Technologies,Aerospace and Defense,80000-99999,Linux,Red Hat Enterprise Linux,CompTIA Security+,R,C/C++,SQL,JSON,MCSD,C#,Ruby,Kafka,Java,.Net,Shell Scripting
Job125,Atlanta,80014,IRES - AI Scientist,https://www.indeed.com/rc/clk?jk=6ccb1cd4a77487e9&fccid=31527ac80e94b412&vjs=3,artificial_intelligence,4.1,PHD/Doctorate Degree,MEI Technologies,Aerospace and Defense,80000-99999,Linux,Red Hat Enterprise Linux,CompTIA Security+,R,C/C++,SQL,JSON,MCSD,C#,Ruby,Kafka,Java,.Net,Shell Scripting
Job127,Atlanta,10001,AVP - AI Scientist - New York,https://www.indeed.com/rc/clk?jk=7c7bc5d5f91098e5&fccid=5bcd1ef0a7f4fb99&vjs=3,artificial_intelligence,3.9,Masters Degree,Citi,Banks and Financial Services,80000-99999,Java,Hive,Spark,Machine Learning,Hadoop,MATLAB,Data Science,,,,,,,
Job128,Dallas,30301,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=ffd59bd7e4b9d777&fccid=7cb8926c790321ab&vjs=3,artificial_intelligence,3.2,Associates Degree,Catalina Marketing,Consulting and Business Services,80000-99999,TensorFlow,Linux,Machine Learning,C/C++,Python,Jira,,,,,,,,
Job129,Orlando,43004,AI Scientist (Masters-Level),https://www.indeed.com/rc/clk?jk=d06bc02324f46dbf&fccid=a6ecb44bea23e5cd&vjs=3,artificial_intelligence,4,Bachelors Degree,Lubrizol,Software Development,80000-99999,JavaScript,R,SQL,Python,,,,,,,,,,
Job130,Pheonix,43004,AI Scientist (Masters-Level),https://www.indeed.com/rc/clk?jk=dd1625ea4482eb1e&fccid=a6ecb44bea23e5cd&vjs=3,artificial_intelligence,4,Associates Degree,Lubrizol,Software Development,80000-99999,JavaScript,R,SQL,Python,,,,,,,,,,
Job131,Detroit,75001,AI Scientist,https://www.indeed.com/rc/clk?jk=05c5e30f93488b64&fccid=0da3ed18c20a248d&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,eBay Inc.,Internet and Software,80000-99999,Hive,Machine Learning,Hadoop,Scripting,R,Scala,SAS,SQL,Big Data,Java,Natural Language Processing,Spark,Python,
Job132,Pheonix,30301,Associate,https://www.indeed.com/rc/clk?jk=93a9c9db822e1ee8&fccid=2dd390c3a48a7ed0&vjs=3,artificial_intelligence,4,Associates Degree,KPMG LLP,Consulting and Business Services,80000-99999,TensorFlow,Linux,Machine Learning,Google Cloud Platform,Azure,Solr,SQL,Natural Language Processing,,,Threading,AI,Image Processing,Git
Job133,Columbus,75001,AI Scientist,https://www.indeed.com/rc/clk?jk=263fbd7d3cd031ac&fccid=18d033cdaf819056&vjs=3,artificial_intelligence,3.7,PHD/Doctorate Degree,Children's Medical Center,Health Care,80000-99999,Statistical Software,Microsoft Powerpoint,Machine Learning,Power BI,R,Statisical Analysis,SAS,SQL,Minitab,Tableau,Big Data,STATA,Natural Language Processing,Alteryx
Job134,Denver,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=a299feab75a82163&fccid=5fae468f83f616ed&vjs=3,artificial_intelligence,3.9,Masters Degree,AvalonBay Communities,Real Estate,80000-99999,Pig,Linux,Hive,Machine Learning,Hadoop,Power BI,R,SQL,Tableau,Spark,Python,AWS,,
Job135,Denver,46077,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=2a27825fcbb0b3ed&fccid=36ccedc5bfdf19b1&vjs=3,artificial_intelligence,3.9,Associates Degree,Cummins Inc.,Industrial Manufacturing,80000-99999,Machine Learning,R,Azure,Data Science,Python,,,,,,,,,
Job136,Charleston,46077,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=afff8ec61cad8e35&fccid=36ccedc5bfdf19b1&vjs=3,artificial_intelligence,3.9,Bachelors Degree,Cummins Inc.,Industrial Manufacturing,80000-99999,Machine Learning,R,Azure,Data Science,Python,,,,,,,,,
Job138,New York City,72002,AI Scientist,https://www.indeed.com/rc/clk?jk=f58c80e26e3ab42a&fccid=a660817a30d4f882&vjs=3,artificial_intelligence,3.3,Bachelors Degree,JB HUNT,Transport and Freight,80000-99999,Data Mining,Machine Learning,SPSS,R,SAS,Data Science,,,,,,,,
Job139,Atlanta,48127,Machine Learning / Artificial Intelligence Scientist,https://www.indeed.com/rc/clk?jk=b6247ff3372ab91d&fccid=761c44c17d636bfe&vjs=3,artificial_intelligence,4.2,Associates Degree,Ford Motor Company,Auto,80000-99999,TensorFlow,Linux,AI,Microsoft SQL Server,Machine Learning,Hadoop,Scala,Oracle,SQL,Teradata,Spark,Software Development,Python,DB2
Job140,Columbus,21401,AI Scientist/Developer - Senior,https://www.indeed.com/rc/clk?jk=68e484677f82475a&fccid=e59e92e9b6fcfcb2&vjs=3,artificial_intelligence,4,Bachelors Degree,Anne Arundel Medical Center,Health Care,80000-99999,Microsoft SQL Server,R,SQL,.Net,C#,QlikView,Software Development,REST,,,,,,
Job141,Columbus,75001,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=4d5405725a6aa845&fccid=a3d79a6d43cd3473&vjs=3,artificial_intelligence,4.3,Masters Degree,Rice University,Education and Schools,80000-99999,Machine Learning,Analysis Skills,Data Science,,,,,,,,,,,
Job142,Dallas,19019,Associate,https://www.indeed.com/rc/clk?jk=4d90c32dc4a4a20f&fccid=2dd390c3a48a7ed0&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,KPMG LLP,Consulting and Business Services,80000-99999,TensorFlow,Linux,Machine Learning,Google Cloud Platform,Azure,Solr,SQL,Natural Language Processing,,,Threading,AI,Image Processing,Git
Job143,Atlanta,80014,Electric Vehicle Infrastructure Modeling and AI Scientist...,https://www.indeed.com/rc/clk?jk=7f50e94121a6de5d&fccid=b4ae64835618776c&vjs=3,artificial_intelligence,3.7,Associates Degree,National Renewable Energy Laboratory,Government,80000-99999,Project Management,R,C/C++,Java,MATLAB,Python,,,,,,,,
Job144,Dallas,37011,Associate,https://www.indeed.com/rc/clk?jk=84b0ce0b611b741d&fccid=2dd390c3a48a7ed0&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,KPMG LLP,Consulting and Business Services,80000-99999,TensorFlow,Linux,Machine Learning,Google Cloud Platform,Azure,Solr,SQL,Natural Language Processing,,,Threading,AI,Image Processing,Git
Job145,Richmond,60657,Associate,https://www.indeed.com/rc/clk?jk=4f4d34024bee23d1&fccid=2dd390c3a48a7ed0&vjs=3,artificial_intelligence,4,Masters Degree,KPMG LLP,Consulting and Business Services,80000-99999,TensorFlow,Linux,Machine Learning,Google Cloud Platform,Azure,Solr,SQL,Natural Language Processing,,,Threading,AI,Image Processing,Git
Job146,Indianapolis,60506,IRES - AI Scientist (AS0003XO),https://www.indeed.com/rc/clk?jk=e62cea533009547f&fccid=31527ac80e94b412&vjs=3,artificial_intelligence,4.1,Associates Degree,MEI Technologies,Aerospace and Defense,80000-99999,Linux,Red Hat Enterprise Linux,CompTIA Security+,R,C/C++,SQL,JSON,MCSD,C#,Ruby,Kafka,Java,.Net,Shell Scripting
Job147,Indianapolis,60506,IRES - AI Scientist,https://www.indeed.com/rc/clk?jk=7dfa9292c87909ff&fccid=31527ac80e94b412&vjs=3,artificial_intelligence,4.1,Masters Degree,MEI Technologies,Aerospace and Defense,80000-99999,Linux,Red Hat Enterprise Linux,CompTIA Security+,R,C/C++,SQL,JSON,MCSD,C#,Ruby,Kafka,Java,.Net,Shell Scripting
Job148,Indianapolis,19019,Pharmacy Analytics Translator (AI Scientist),https://www.indeed.com/rc/clk?jk=4a61870dbade9ed3&fccid=05de1bb29b7bb370&vjs=3,artificial_intelligence,3.2,Masters Degree,Highmark Health,Health Care,80000-99999,Statistical Software,Hive,R,SAS,SQL,Tableau,Big Data,Spark,QlikView,Python,,,,
Job149,Little Rock,94115,AI Scientist III,https://www.indeed.com/rc/clk?jk=be2ad4517f81c93c&fccid=a504df730fdf5ff4&vjs=3,artificial_intelligence,3.9,Associates Degree,Central California Alliance for Health,Health Care,80000-99999,Statistical Software,AI,Data Mining,Microsoft Powerpoint,SAS,SQL,Tableau,Microsoft Word,Python,,,,,
Job150,Detroit,29401,Computer Science AI Scientist,https://www.indeed.com/rc/clk?jk=af8c4f9582d4b378&fccid=4e041af1d0af1bc8&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,Booz Allen Hamilton,Consulting and Business Services,80000-99999,Machine Learning,TS/SCI Clearance,Hadoop,R,Scala,Kafka,Tableau,Splunk,Java,Big Data,Spark,Data Warehouse,Design Experience,Docker
Job151,Annapolis,21401,Human Capital AI Scientist,https://www.indeed.com/rc/clk?jk=0df13800ce0c7445&fccid=aeb15e43a6800b9d&vjs=3,artificial_intelligence,4.1,Masters Degree,Lockheed Martin Corporation,Aerospace and Defense,80000-99999,Survival Analysis,Microsoft Powerpoint,XML,Project Management,R,Statisical Analysis,SAS,Oracle,SQL,Excel,Microsoft Office,HTML5,Tableau,SPSS
Job152,Dallas,60657,Lead AI Scientist,https://www.indeed.com/rc/clk?jk=7acc886070495dcd&fccid=2df6a1e69a70a1e7&vjs=3,artificial_intelligence,4,Associates Degree,Cognizant,Internet and Software,80000-99999,Big Data,AI,Data Mining,R,Python,,,,,,,,,
Job153,Philadelphia,21401,Junior AI Scientist,https://www.indeed.com/rc/clk?jk=8ad3e32fb516958b&fccid=4a2d2fbadf14d480&vjs=3,artificial_intelligence,3.7,PHD/Doctorate Degree,Jobspring Partners,Human Resources and Staffing,80000-99999,R,SAS,SQL,Tableau,Predictive Analytics,Python,,,,,,,,
Job154,Denver,85001,AI Scientist,https://www.indeed.com/rc/clk?jk=afe8cd49a93b9c31&fccid=ed716871ce36e212&vjs=3,artificial_intelligence,3.6,Masters Degree,VincentBenjamin,Software Development,80000-99999,AI,Machine Learning,R,Python,,,,,,,,,,
Job155,Nashville,80014,Cyber Defense AI Scientist,https://www.indeed.com/rc/clk?jk=fb42487159cd19c9&fccid=9e215d88a6b33622&vjs=3,artificial_intelligence,4,Bachelors Degree,Deloitte,Consulting and Business Services,80000-99999,IAT,Kafka,Cloud Computing,IDS,IAT Level II,Python,,,,,,,,
Job156,Chicago,06101,AI Scientist- (Machine Learning & Artificial Intelligence),https://www.indeed.com/rc/clk?jk=bf265e6ab8773d8b&fccid=916ff25d86c6fe24&vjs=3,artificial_intelligence,3.7,Masters Degree,Travelers,Insurance,80000-99999,TensorFlow,Statistical Software,AI,Data Mining,Machine Learning,Hadoop,R,SAS,SQL,Java,Natural Language Processing,Spark,SPSS,Python
Job157,Montgomery,80014,AI Scientist,https://www.indeed.com/rc/clk?jk=06a08ddc7de744da&fccid=60e25d98d86a84d8&vjs=3,artificial_intelligence,4.9,Masters Degree,HX5,Aerospace and Defense,80000-99999,Linux,Red Hat Enterprise Linux,CompTIA Security+,R,C/C++,SQL,JSON,MCSD,C#,Ruby,Kafka,Java,.Net,Shell Scripting
Job158,Montgomery,21401,AI Scientist/Computational Biologist,https://www.indeed.com/rc/clk?jk=552df870269ddfaf&fccid=08991578dc942c4c&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,TFS,Software Development,80000-99999,Data Mining,Machine Learning,R,Bioinformatics,Clinical Trials,Java,AWS,,,,,,,
Job159,Philadelphia,23173,Senior AI Scientist - Pricing & Inventory Models,https://www.indeed.com/rc/clk?jk=f3941f245ae8b247&fccid=e5627ae4ca628ab2&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,CarMax,Auto,80000-99999,Big Data,Machine Learning,Python,SQL,,,,,,,,,,
Job160,San Francisco,68007,Research Scientist/AI Scientist,https://www.indeed.com/rc/clk?jk=bcfa2dc60910d2e8&fccid=adb688ce0f76ec43&vjs=3,artificial_intelligence,3.3,PHD/Doctorate Degree,Talent Plus,Human Resources and Staffing,80000-99999,Microsoft Powerpoint,Machine Learning,SPSS,Data Analysis,R,Python,,,,,,,,
Job161,Charleston,89109,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=6684a825abad44ec&fccid=380370149c755c2d&vjs=3,artificial_intelligence,3.5,PHD/Doctorate Degree,Bertelsmann,Consulting and Business Services,80000-99999,Machine Learning,Power BI,R,Azure,SDLC,SAS,SQL,Tableau,Software Development,Python,,,,
Job162,Annapolis,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=542343d79c717c43&fccid=9e215d88a6b33622&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,Deloitte,Consulting and Business Services,80000-99999,Quantitative Analysis,TS/SCI Clearance,R,SAS,Oracle,C/C++,SQL,Excel,Tableau,STATA,SPSS,QlikView,MATLAB,Python
Job163,Chicago,21401,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=aef94a6802f3aebf&fccid=f37511fc55a3e95b&vjs=3,artificial_intelligence,3.1,PHD/Doctorate Degree,Forcepoint,Software Development,80000-99999,Data Mining,Machine Learning,R,SQL,Java,SSL,Natural Language Processing,Spark,DNS,Python,TCP/IP,TCP,,
